GENDER,AGE,INCOME_LEVEL,TRAVEL_DAYS,COMPANION_CNT,VISITED_POI_CNT,AVG_STAY_TIME,MAIN_TRANSPORT,ADV_CONSUME_KRW,PREF_NATURE,PREF_ACTIVITY,PREF_GOURMET,PREF_REST,TOTAL_EXPENDITURE
1,52,3,1,1,5,107.9,0,17500.0,4,2,5,4,430200.0
1,31,3,2,2,4,157.8,1,25400.0,4,4,5,1,800400.0
0,46,3,2,1,8,83.9,0,86900.0,3,3,1,3,948300.0
1,28,1,2,1,2,67.6,0,59300.0,1,3,5,2,295200.0
1,42,4,2,1,4,93.2,2,200.0,5,5,1,3,497600.0
1,35,2,3,4,12,142.2,1,28700.0,2,4,3,4,2491800.0
1,38,2,1,0,5,108.1,0,15900.0,4,5,4,5,222000.0
0,41,2,3,0,3,85.1,1,14700.0,1,4,1,4,260800.0
0,26,1,2,1,2,20.0,3,17400.0,5,2,4,4,342000.0
1,24,2,2,3,2,88.2,0,171200.0,1,3,2,2,688500.0
0,54,6,1,5,1,117.2,0,0.0,1,1,5,3,263200.0
1,26,1,1,1,1,123.5,0,1100.0,5,3,4,2,105100.0
0,38,2,2,1,4,135.9,1,14500.0,3,4,5,1,346700.0
1,53,5,2,1,4,66.4,1,11500.0,3,3,1,3,896300.0
0,38,4,1,1,5,75.9,1,27100.0,4,1,5,1,322000.0
1,38,2,2,1,4,85.8,0,41100.0,3,2,3,1,551100.0
1,23,1,1,3,5,114.8,2,11200.0,4,2,4,2,730600.0
1,32,3,4,2,16,80.8,0,3900.0,4,4,5,4,2299400.0
0,51,4,3,1,18,108.4,0,148900.0,5,3,4,5,6051900.0
1,38,1,1,1,6,76.5,0,26600.0,1,4,4,4,260900.0
1,31,2,2,1,12,65.3,2,10100.0,2,3,3,4,886700.0
1,25,1,3,1,3,128.8,0,69000.0,2,5,1,3,436300.0
1,24,1,1,1,2,100.9,0,20100.0,3,4,5,2,150300.0
1,64,5,2,0,10,116.1,2,2900.0,5,3,2,3,468500.0
1,33,3,1,0,5,82.8,2,29500.0,2,5,4,5,241700.0
0,35,2,2,1,4,118.1,0,71600.0,1,4,1,2,476000.0
1,24,1,1,2,5,52.8,2,8700.0,4,2,2,4,596200.0
1,43,3,1,1,4,58.4,1,16600.0,4,5,4,1,345200.0
0,58,5,1,1,3,123.0,0,15600.0,5,4,2,4,380900.0
0,35,2,1,1,2,87.5,0,4600.0,3,1,5,4,114500.0
0,22,1,2,0,4,81.4,0,40900.0,1,2,5,2,186000.0
1,35,2,1,4,2,57.8,0,64400.0,3,5,4,4,374600.0
1,40,4,1,3,2,118.2,1,11200.0,3,3,4,5,826700.0
1,34,2,3,0,9,155.3,0,34400.0,5,1,5,4,503800.0
1,55,4,2,2,12,111.3,1,7600.0,4,3,1,1,1900200.0
1,47,3,2,1,2,74.3,1,189000.0,3,1,2,2,568900.0
0,58,5,3,5,12,138.5,0,18900.0,3,4,4,5,4832200.0
0,32,2,3,1,3,102.6,2,19500.0,1,4,4,2,587600.0
1,21,2,1,1,2,74.8,1,1700.0,4,3,3,1,201000.0
0,23,2,2,1,8,134.6,0,88300.0,3,3,2,3,685500.0
0,27,3,4,2,8,83.7,1,248700.0,2,3,5,5,1634500.0
1,57,4,1,0,2,39.5,2,20700.0,2,5,4,1,166600.0
1,42,5,1,2,6,78.9,0,3400.0,4,2,4,3,845700.0
1,43,2,1,0,4,108.6,3,48400.0,4,3,5,1,155300.0
1,22,1,1,3,1,64.9,0,23500.0,5,4,2,3,403400.0
1,21,2,2,0,2,24.5,0,52700.0,3,4,1,3,243000.0
1,43,3,2,3,6,141.4,1,1000.0,2,3,5,2,1488000.0
1,35,2,3,1,9,194.8,1,13100.0,2,3,1,4,924800.0
1,24,1,2,1,6,73.4,1,200.0,4,4,4,4,433500.0
0,32,2,1,4,4,68.0,0,15700.0,4,5,1,1,1223100.0
0,21,1,1,5,1,42.9,1,24300.0,1,1,1,3,711900.0
1,28,2,4,2,12,61.3,1,30000.0,1,4,5,4,2505900.0
0,30,3,1,0,3,36.5,0,36900.0,4,1,4,1,220500.0
1,28,2,1,1,2,44.3,0,3700.0,1,3,2,1,154700.0
1,60,5,3,1,15,90.1,1,67400.0,4,2,3,5,1816400.0
0,26,3,2,1,4,34.7,0,165300.0,4,3,1,2,537700.0
0,25,1,1,1,4,38.6,0,10900.0,5,3,4,2,165600.0
0,26,1,3,0,9,97.2,0,19100.0,1,3,3,3,475500.0
0,42,2,4,2,4,68.4,1,7900.0,3,4,2,4,1224400.0
0,32,2,1,2,1,102.5,0,6400.0,3,4,3,3,151000.0
1,30,1,2,0,6,78.0,0,110600.0,5,2,2,4,350400.0
0,23,1,1,1,1,83.5,0,9800.0,3,1,3,4,113000.0
1,21,1,2,1,6,117.3,0,126600.0,3,1,2,4,446200.0
0,37,2,3,2,20,70.8,0,44800.0,5,1,1,4,2491100.0
1,42,3,4,0,8,114.8,0,9300.0,2,3,3,4,339500.0
0,56,5,1,1,4,75.3,0,35500.0,5,2,2,5,268800.0
1,26,2,1,1,2,61.3,0,20900.0,5,3,4,5,209600.0
1,38,2,1,1,2,52.4,2,300.0,1,2,5,4,320500.0
1,55,4,2,2,4,32.0,0,30600.0,3,5,3,1,964100.0
0,30,4,1,2,1,46.6,2,69000.0,3,4,3,1,317300.0
1,47,2,1,0,2,27.9,1,42100.0,2,3,3,2,166300.0
1,20,2,1,1,4,55.2,0,27100.0,5,5,3,4,369200.0
1,52,4,1,4,2,118.7,0,14900.0,4,1,5,1,318700.0
0,44,5,1,0,2,89.7,3,4900.0,2,5,3,2,112700.0
0,57,4,2,3,1,76.4,0,17500.0,2,4,1,1,430400.0
1,48,3,1,2,1,65.8,0,17800.0,3,4,1,2,139200.0
1,36,3,1,2,3,87.2,0,5000.0,3,4,4,3,436300.0
1,58,4,2,1,8,91.1,0,42500.0,3,5,5,1,790700.0
1,22,1,2,1,6,51.0,1,68800.0,3,1,4,4,457700.0
1,34,2,1,3,4,106.2,2,15400.0,2,3,1,4,549200.0
0,47,4,1,1,3,78.6,0,5200.0,5,1,3,5,295300.0
1,40,2,2,0,14,100.4,0,11400.0,3,2,3,3,348700.0
0,57,3,1,1,1,88.9,0,34400.0,1,2,2,3,135900.0
1,26,1,2,0,6,40.4,3,82800.0,2,3,5,1,332600.0
1,40,2,1,2,1,135.5,0,50700.0,4,4,2,2,197000.0
1,45,4,1,1,3,89.6,2,9600.0,4,3,5,5,358700.0
0,20,1,1,3,4,77.1,0,1600.0,5,5,5,3,606700.0
0,31,2,2,2,4,110.4,1,16300.0,2,4,3,3,705000.0
0,24,1,3,0,3,49.5,0,14000.0,2,3,3,4,212200.0
0,21,1,1,1,3,34.9,2,4500.0,2,3,4,4,340800.0
0,60,4,2,2,10,109.5,0,127500.0,1,5,1,2,1458400.0
1,45,2,1,1,6,130.1,1,20100.0,1,5,1,1,503900.0
0,47,2,2,4,8,100.0,0,35400.0,3,1,3,2,1815000.0
0,67,7,3,2,1,118.2,1,56100.0,4,2,1,1,904100.0
1,37,1,1,0,4,45.7,0,8600.0,1,3,5,5,156700.0
1,45,4,3,3,6,77.4,0,334300.0,4,1,1,3,1823600.0
1,32,1,2,0,4,67.0,0,68900.0,2,4,4,2,256800.0
0,50,3,3,0,6,126.0,0,58100.0,1,4,1,1,417500.0
1,21,1,2,2,6,107.3,0,274700.0,4,2,1,5,992800.0
0,54,4,1,3,3,126.1,0,41400.0,1,4,4,2,575600.0
0,24,3,1,1,4,68.4,0,15300.0,2,2,4,3,212900.0
1,20,3,1,1,1,50.4,0,27300.0,2,4,3,5,137700.0
0,40,4,1,1,1,136.5,0,14500.0,2,4,4,4,162800.0
1,38,2,2,1,4,90.9,0,6100.0,3,3,3,3,527400.0
0,31,2,2,1,6,127.3,0,22000.0,4,5,5,4,569200.0
0,36,2,3,1,9,87.7,0,67300.0,3,3,2,5,838300.0
1,43,5,1,1,5,167.1,1,13600.0,5,1,1,5,473500.0
0,26,1,2,3,6,131.2,0,5900.0,5,5,4,4,771700.0
1,27,1,3,1,1,84.4,1,46600.0,1,3,1,1,506400.0
1,24,1,2,0,10,90.7,0,21100.0,1,5,5,5,325100.0
1,30,1,1,2,1,90.8,2,5600.0,1,5,2,2,160900.0
1,23,3,2,2,4,50.2,0,47800.0,3,5,4,2,666100.0
0,32,2,1,3,5,73.1,1,26000.0,2,4,3,5,980400.0
0,34,2,1,0,4,70.5,0,10400.0,1,5,3,4,223600.0
0,25,1,1,0,1,98.1,0,6400.0,1,4,4,4,80700.0
1,31,3,2,1,8,61.5,0,12800.0,5,5,4,3,742100.0
1,56,3,1,1,10,84.7,0,21100.0,2,4,5,4,485000.0
0,22,2,2,1,6,77.2,0,115300.0,3,5,2,1,635100.0
1,30,1,4,1,12,92.7,0,145400.0,2,1,4,1,1143800.0
0,42,4,1,0,7,141.4,2,9800.0,5,3,3,2,428800.0
1,38,3,2,1,8,128.3,0,100200.0,3,5,2,5,992100.0
1,45,3,2,2,4,44.1,0,19800.0,4,1,4,2,2605300.0
1,35,2,1,1,5,88.2,1,2200.0,1,3,2,5,1527600.0
1,33,2,2,2,6,79.4,1,116000.0,3,2,5,2,1179500.0
0,27,1,1,1,2,67.4,0,14600.0,5,5,4,5,141500.0
0,44,4,2,1,10,165.4,1,1100.0,2,2,4,5,1253100.0
0,46,3,1,1,3,71.6,0,32400.0,3,3,2,2,195600.0
0,28,1,1,1,5,74.0,0,1100.0,5,3,4,3,276600.0
0,34,2,2,0,8,151.4,0,4800.0,3,5,2,1,373500.0
1,64,5,1,2,2,123.9,0,0.0,1,1,2,4,365200.0
1,33,3,1,2,3,74.5,0,17300.0,2,5,4,1,404100.0
1,35,2,1,1,2,116.6,0,9100.0,2,1,3,4,116800.0
0,51,6,1,0,4,81.6,0,1600.0,3,5,5,5,208700.0
1,42,5,2,5,6,84.0,0,43000.0,5,1,2,2,2475000.0
1,30,1,2,1,4,61.8,1,87300.0,1,4,3,2,409200.0
0,41,3,2,0,6,20.0,0,142000.0,1,1,2,4,354600.0
1,51,5,2,1,4,40.1,1,211500.0,3,1,3,2,732200.0
1,37,2,1,2,3,51.3,2,39200.0,4,3,4,2,576200.0
0,37,1,1,1,2,104.7,2,21300.0,3,2,5,2,141500.0
1,31,2,2,1,6,95.4,2,21000.0,1,5,3,1,691300.0
1,65,5,2,1,8,128.0,0,400.0,2,3,1,2,977300.0
0,44,4,1,0,2,47.9,0,11100.0,3,2,2,3,129600.0
1,22,1,1,1,1,152.5,0,12900.0,3,3,3,4,99800.0
1,54,3,2,2,1,149.3,0,3200.0,2,3,5,1,471100.0
1,34,4,2,1,2,91.2,0,154600.0,3,5,5,1,673900.0
1,24,2,2,0,4,66.0,0,94200.0,5,4,5,5,342600.0
0,32,2,1,0,1,67.8,3,300.0,2,3,3,5,118500.0
1,32,3,2,1,2,96.9,0,90000.0,2,5,3,2,412700.0
1,53,4,1,2,4,155.9,0,7500.0,2,1,4,1,396500.0
0,26,2,2,1,1,86.7,0,141400.0,1,2,1,1,321000.0
1,41,3,2,1,6,34.6,1,47100.0,3,5,3,2,776500.0
1,33,2,1,0,3,156.3,0,4100.0,4,4,4,4,108000.0
1,23,2,1,1,1,76.0,0,13300.0,3,5,2,1,110800.0
0,60,5,4,0,8,140.9,2,70000.0,3,5,1,5,732000.0
1,37,4,3,2,6,111.9,1,62400.0,1,1,5,2,1458700.0
0,20,1,2,1,1,84.8,1,47600.0,5,2,1,1,355100.0
0,37,4,1,2,3,123.8,2,1600.0,5,2,2,5,475900.0
0,56,6,1,2,3,64.3,0,13400.0,1,4,3,3,546700.0
0,28,1,3,2,9,79.8,1,24700.0,1,2,3,1,1013900.0
1,27,2,2,1,6,71.4,0,5500.0,1,1,4,2,593500.0
1,24,1,2,0,2,83.0,1,86900.0,3,4,3,5,226800.0
0,27,3,1,4,3,109.2,0,10700.0,1,1,3,1,355500.0
1,42,3,1,2,4,108.9,0,15600.0,4,1,1,5,261500.0
1,36,3,4,2,8,35.6,0,6000.0,2,5,2,2,1080500.0
1,23,1,2,0,4,71.3,0,57900.0,5,5,5,1,275300.0
0,24,1,1,1,7,77.3,0,10100.0,4,5,5,2,332000.0
1,38,2,1,2,1,110.5,0,25700.0,5,3,4,4,164700.0
1,56,4,2,0,20,41.0,0,14500.0,3,1,2,1,852400.0
1,33,3,1,1,1,114.7,0,5400.0,3,2,1,1,98200.0
0,65,5,2,1,1,50.6,0,22000.0,1,4,5,5,269700.0
0,36,3,1,0,3,98.7,0,12100.0,5,3,4,1,190300.0
1,28,1,2,1,6,129.0,1,41400.0,3,5,3,4,475100.0
1,53,4,1,1,3,47.1,0,17500.0,3,3,3,5,228000.0
1,32,1,4,0,12,98.5,0,4300.0,5,3,1,5,633500.0
1,47,4,1,1,4,83.5,1,5700.0,3,1,5,3,491100.0
0,60,7,2,1,2,55.8,0,27000.0,1,1,3,1,512500.0
1,28,1,1,1,3,47.1,0,24300.0,3,2,4,3,153700.0
1,20,1,2,3,10,65.2,0,164000.0,4,4,4,4,6234200.0
0,41,3,4,1,8,61.6,2,53500.0,4,4,5,1,1265800.0
1,27,2,2,1,6,82.8,0,84000.0,1,5,1,3,625000.0
1,28,1,2,2,4,75.1,0,16500.0,4,2,4,3,2273700.0
0,26,2,2,3,2,104.8,2,86000.0,3,4,2,5,708800.0
1,22,1,2,0,4,118.3,0,105800.0,4,3,4,3,307200.0
0,46,4,3,1,15,36.5,0,33800.0,4,3,1,3,1644700.0
1,25,2,4,1,12,81.2,0,50900.0,3,4,4,1,1098000.0
1,31,2,1,1,1,56.8,3,8600.0,5,3,3,1,159900.0
1,32,2,4,2,4,52.0,1,112500.0,1,3,1,5,1316400.0
1,34,1,1,4,5,35.1,0,19800.0,5,5,3,1,673800.0
0,23,1,1,3,2,32.5,0,54800.0,5,3,3,4,220100.0
1,41,4,1,1,3,71.8,0,700.0,4,4,5,5,162600.0
1,23,1,1,1,5,103.8,0,7200.0,2,1,1,4,343300.0
0,47,4,2,4,1,103.6,0,53300.0,5,3,3,1,2898800.0
1,54,4,2,1,10,53.2,0,250100.0,3,4,5,1,1299000.0
1,34,2,2,1,6,49.6,0,176500.0,3,3,5,5,804900.0
0,32,2,2,2,2,98.4,1,107200.0,3,2,3,3,620100.0
1,37,2,2,1,4,74.9,0,6700.0,2,5,3,2,422400.0
1,35,2,2,1,6,121.1,0,307400.0,2,1,2,2,744900.0
0,51,3,1,3,4,51.1,1,10100.0,1,3,1,1,872100.0
1,51,4,2,0,8,25.0,0,15100.0,2,4,5,4,498200.0
0,38,1,2,0,6,111.4,1,67300.0,1,1,1,5,310900.0
0,36,1,2,1,4,23.8,0,116500.0,3,3,5,3,456900.0
0,58,4,2,1,2,39.4,1,7100.0,2,2,4,1,555300.0
1,65,5,3,0,18,66.6,2,148900.0,4,4,4,4,1124000.0
1,34,4,1,1,5,80.0,0,18500.0,4,5,5,1,292000.0
0,30,2,1,1,1,111.1,0,21100.0,4,3,2,2,117400.0
1,25,2,2,2,2,54.5,0,138300.0,2,4,4,1,568200.0
1,55,4,2,1,6,136.1,0,176000.0,2,3,1,4,918200.0
0,22,2,3,2,15,36.9,0,2300.0,2,5,3,2,1322100.0
1,32,2,1,1,1,77.0,0,200.0,4,2,1,1,83700.0
1,22,3,1,2,3,119.1,1,15500.0,3,5,1,2,377100.0
1,22,1,3,1,15,120.9,1,25700.0,5,5,1,5,1029400.0
1,36,3,2,0,2,20.0,2,85400.0,3,5,5,4,268100.0
0,61,5,2,2,6,184.8,0,26600.0,2,1,5,4,1052600.0
1,21,1,1,1,2,78.7,0,9900.0,5,4,1,5,186300.0
1,32,3,1,0,5,99.7,2,7700.0,5,3,3,4,296600.0
1,26,1,2,1,8,78.3,0,22900.0,3,2,2,4,393100.0
0,22,1,1,2,1,164.7,1,26100.0,4,3,2,1,157000.0
1,36,2,2,1,12,135.1,0,48900.0,1,1,4,3,759400.0
1,38,2,2,0,4,163.8,0,52000.0,4,2,4,1,273800.0
0,23,3,1,0,2,106.6,0,6000.0,4,1,3,5,149500.0
0,26,1,2,1,8,121.9,0,10900.0,5,3,1,5,375900.0
1,28,2,2,1,2,53.4,0,3400.0,2,2,5,3,257200.0
1,27,1,1,1,3,80.7,0,500.0,2,3,4,1,191600.0
1,67,5,1,0,3,122.0,1,13500.0,5,4,1,1,277800.0
1,58,6,1,1,3,101.1,0,6600.0,4,1,2,1,316200.0
0,34,3,2,2,6,93.7,0,4800.0,3,4,3,2,1120600.0
1,34,3,2,2,8,62.9,0,58600.0,1,4,5,2,1096900.0
0,52,4,2,3,8,130.8,0,4700.0,4,3,5,1,1908600.0
1,24,1,2,0,6,130.3,0,4400.0,4,3,4,2,322900.0
1,47,3,2,4,6,126.5,0,58300.0,1,5,1,1,1379900.0
1,54,4,2,1,8,100.2,0,53700.0,3,5,5,5,598700.0
1,23,1,2,5,6,90.4,0,2500.0,1,2,2,1,2394600.0
0,27,2,1,1,2,129.3,0,29000.0,5,3,2,2,157200.0
1,66,6,3,1,9,122.8,1,34300.0,1,1,3,3,935700.0
1,35,2,2,1,6,58.8,0,47500.0,1,3,3,5,1845800.0
1,24,1,2,1,4,101.1,0,80300.0,4,3,2,4,488000.0
0,24,2,2,2,6,113.0,2,19900.0,4,4,2,3,964800.0
1,31,2,1,2,3,66.4,0,17100.0,2,4,1,3,243300.0
1,43,3,2,5,8,121.6,0,94400.0,1,5,5,4,1636600.0
0,47,2,1,1,7,115.1,0,2100.0,5,2,1,5,456200.0
0,67,5,2,1,6,75.4,0,133200.0,2,2,3,4,923900.0
1,20,3,2,0,8,42.5,0,39000.0,1,3,3,5,526700.0
1,31,1,2,5,6,110.5,0,44100.0,4,1,3,5,1486700.0
0,34,2,2,1,8,158.8,0,45200.0,5,4,5,5,387900.0
0,38,2,2,2,8,98.9,2,121800.0,3,1,4,3,868700.0
0,26,3,1,1,2,112.4,0,1400.0,2,4,3,5,147500.0
0,64,6,4,1,12,49.2,0,22400.0,4,3,3,4,1016300.0
1,50,4,2,3,6,88.3,0,10700.0,3,2,1,3,1590000.0
1,35,1,2,0,2,86.1,0,28600.0,1,3,1,5,157100.0
1,37,2,1,1,1,59.0,0,12200.0,5,4,4,2,97000.0
1,26,1,2,0,4,105.4,2,180700.0,4,2,4,2,323400.0
0,31,3,1,2,2,104.0,0,600.0,4,1,4,5,209500.0
1,44,2,2,0,8,79.7,3,12000.0,5,1,4,2,469300.0
1,33,1,1,0,2,89.6,0,29700.0,4,5,1,1,127400.0
1,68,6,2,1,4,161.9,0,5400.0,4,1,3,3,729100.0
1,30,2,2,1,6,68.3,0,18100.0,1,5,1,1,512900.0
0,35,3,1,1,2,50.4,0,10000.0,2,2,2,3,154800.0
1,42,2,2,0,2,49.6,0,54200.0,3,3,2,4,201100.0
0,28,1,2,4,6,98.7,1,23800.0,5,3,3,2,1145600.0
1,34,4,1,4,2,20.0,0,2000.0,3,2,4,2,252400.0
0,35,2,2,1,4,72.1,0,13300.0,5,2,3,2,357300.0
0,38,3,1,2,2,56.1,1,23600.0,5,4,2,5,408300.0
1,48,3,1,1,5,88.0,0,4800.0,4,1,3,3,277900.0
0,37,2,1,1,2,88.1,0,44400.0,1,1,4,5,213000.0
1,48,4,2,1,4,102.1,0,32200.0,5,1,1,2,2538900.0
0,33,2,1,1,3,111.5,0,17300.0,3,5,4,4,313700.0
1,35,3,2,1,6,130.0,1,53800.0,2,1,1,2,745300.0
1,44,3,2,1,8,77.6,0,7900.0,3,4,2,5,495800.0
1,24,1,1,2,3,66.7,2,12600.0,1,3,5,2,511700.0
0,23,1,2,1,8,119.8,2,93700.0,2,3,3,1,800600.0
0,31,2,1,2,3,31.9,0,600.0,4,5,5,1,368300.0
0,25,1,2,0,2,116.5,0,69300.0,3,4,4,5,217100.0
0,28,1,1,1,3,95.0,1,800.0,3,2,1,1,273400.0
1,40,3,1,1,3,105.7,2,12700.0,5,3,4,3,286300.0
1,36,2,2,1,2,102.8,0,266500.0,5,4,4,3,579400.0
1,35,3,3,2,9,94.8,2,28100.0,2,2,2,5,1861900.0
1,62,5,1,2,2,96.2,2,19100.0,4,5,4,1,515000.0
1,30,4,2,1,1,51.1,0,35100.0,5,1,3,3,358200.0
1,53,4,1,2,1,67.2,1,21100.0,3,4,2,1,330400.0
0,28,1,2,3,4,152.2,0,600.0,2,3,5,2,731600.0
1,31,3,2,1,8,113.6,0,63600.0,5,5,4,1,725600.0
1,52,4,1,0,2,127.1,0,4900.0,5,4,5,1,111500.0
1,31,2,1,2,4,77.9,0,23900.0,1,5,3,5,473300.0
0,41,2,1,0,1,92.8,1,28500.0,2,2,3,2,82400.0
1,37,2,1,3,3,108.4,0,3700.0,2,4,3,3,350900.0
1,22,1,1,1,3,132.2,0,1500.0,4,1,5,3,220000.0
1,36,4,2,1,1,84.7,2,4100.0,5,2,5,1,339900.0
1,37,2,4,0,4,106.7,0,49800.0,2,1,1,4,435600.0
0,52,5,1,1,4,114.9,0,2600.0,4,5,2,4,323200.0
1,21,2,2,3,6,122.7,0,18500.0,5,1,4,3,820800.0
0,67,5,2,0,2,82.9,0,42300.0,3,2,2,1,245300.0
1,52,4,3,1,3,134.9,1,136900.0,1,2,3,1,976400.0
0,26,2,2,3,8,40.2,0,57800.0,4,2,4,2,1491400.0
1,30,3,2,1,6,50.5,0,93200.0,1,5,1,5,625900.0
1,55,4,2,1,12,106.8,0,55100.0,3,3,2,4,959800.0
0,68,5,1,1,5,105.9,0,2900.0,2,5,3,1,341400.0
1,32,2,1,1,3,81.8,0,25400.0,5,2,4,3,243300.0
0,26,1,1,0,3,74.5,0,20800.0,2,5,4,4,111400.0
1,35,2,1,0,2,75.0,0,12300.0,1,4,3,5,69100.0
1,47,4,2,1,4,58.5,0,48100.0,2,4,5,1,624100.0
1,22,1,1,3,1,88.4,0,66600.0,2,3,2,4,158300.0
0,42,4,2,0,1,35.5,0,22800.0,4,5,4,1,211200.0
1,23,1,1,1,6,129.6,0,9000.0,4,5,5,5,280300.0
1,22,1,3,1,3,103.4,1,4600.0,3,4,1,2,583600.0
0,38,1,3,2,12,135.3,0,76000.0,4,2,4,4,5920500.0
1,33,3,1,1,4,95.6,0,9100.0,4,1,4,5,216700.0
0,25,2,1,3,1,88.7,2,8100.0,4,2,1,2,295500.0
1,37,3,2,0,10,94.4,2,151500.0,4,3,1,2,494100.0
0,27,1,1,3,2,65.5,0,39200.0,3,1,4,5,330000.0
1,24,1,1,1,4,46.5,0,27800.0,4,2,3,3,196500.0
1,24,1,1,2,1,55.5,0,5600.0,4,5,1,5,157400.0
0,65,5,3,1,9,75.1,2,17800.0,1,5,5,1,4265500.0
0,36,3,2,2,16,59.1,0,48300.0,4,4,1,3,1596800.0
0,36,1,2,0,8,137.2,2,42800.0,3,5,4,2,341500.0
1,33,3,2,0,1,65.3,0,16300.0,3,5,4,4,179200.0
0,65,5,3,1,12,103.8,0,7400.0,2,3,2,2,1389500.0
1,26,2,3,3,18,110.5,1,14200.0,4,1,5,4,2715500.0
0,44,5,3,2,6,133.3,1,6100.0,5,2,2,4,1305500.0
0,44,2,1,1,4,113.9,1,16600.0,2,2,1,5,418700.0
1,31,4,1,1,1,83.9,2,5900.0,3,3,2,5,283800.0
0,26,1,2,0,2,149.7,1,30900.0,2,1,4,2,193400.0
1,45,3,2,2,4,46.5,0,119700.0,5,5,3,5,574900.0
1,20,2,1,2,2,57.1,0,16000.0,1,3,1,2,264700.0
1,33,4,1,2,4,97.7,0,4100.0,5,5,4,5,597400.0
1,42,3,3,1,9,93.0,0,10200.0,2,2,1,5,764800.0
1,22,1,2,4,2,118.6,0,19300.0,4,3,2,4,666000.0
0,56,5,1,3,5,95.6,0,17700.0,1,3,2,3,793500.0
0,23,2,3,1,18,102.9,0,127800.0,5,3,1,5,1355200.0
0,57,3,2,1,6,124.9,0,2600.0,4,2,1,5,330100.0
1,38,3,2,1,6,94.9,2,42400.0,5,2,2,2,667800.0
0,22,1,1,1,3,113.8,0,6300.0,3,4,1,4,256200.0
1,24,1,1,1,5,63.6,0,15100.0,4,2,2,4,202600.0
1,53,4,1,1,2,65.9,0,20200.0,3,2,1,3,240400.0
1,25,1,1,1,3,120.8,0,2600.0,1,5,3,3,235200.0
1,23,3,2,1,8,94.2,0,8900.0,1,2,1,3,752900.0
0,37,2,1,1,3,95.9,0,3000.0,1,1,1,5,196100.0
1,32,4,4,1,12,65.7,0,38100.0,1,5,4,2,1137300.0
1,34,2,1,2,3,75.7,1,11400.0,3,4,3,1,572000.0
0,20,2,1,1,1,100.0,1,5100.0,3,1,2,2,248600.0
0,25,2,2,0,1,79.5,0,33500.0,2,4,2,4,162800.0
1,24,2,2,1,6,59.8,1,34000.0,2,3,5,3,668800.0
1,27,1,1,3,6,60.2,0,2400.0,3,3,3,1,878200.0
1,38,2,2,2,12,67.7,1,89300.0,1,3,3,4,1718500.0
1,47,4,2,1,4,78.1,0,17500.0,2,2,1,3,539500.0
1,27,2,2,3,10,80.3,0,73000.0,4,2,4,1,1532000.0
1,32,1,2,0,4,144.9,1,38700.0,3,5,2,2,238700.0
1,33,3,1,4,3,122.3,0,2000.0,4,1,2,4,299100.0
0,63,5,2,1,1,100.4,0,3300.0,1,1,4,5,272700.0
1,54,4,3,0,6,155.2,0,132400.0,3,3,4,1,677800.0
1,48,4,1,1,4,86.0,1,16400.0,2,3,3,1,348300.0
1,28,1,1,1,3,106.6,0,11700.0,2,2,4,2,134100.0
1,20,2,3,1,18,101.5,0,96000.0,4,4,4,2,1827900.0
1,27,1,1,2,4,106.5,1,500.0,3,1,1,4,515100.0
1,20,1,1,2,4,63.8,2,47400.0,1,1,3,5,281400.0
1,31,2,4,1,20,79.3,0,228700.0,5,4,5,3,1237200.0
1,46,2,1,1,5,61.6,0,1900.0,5,1,5,1,303400.0
1,57,5,1,0,1,104.3,0,42500.0,1,1,2,1,125700.0
0,50,4,2,0,8,90.1,0,10200.0,2,2,4,4,485300.0
1,32,2,2,1,4,24.1,1,29600.0,5,1,1,3,620500.0
0,46,2,2,0,6,108.0,1,8900.0,1,3,4,3,196100.0
0,28,1,2,2,10,97.6,0,100.0,4,3,2,3,924900.0
1,27,2,2,1,4,149.6,0,18100.0,2,5,4,4,407900.0
1,47,3,2,0,6,122.4,0,5500.0,1,2,5,1,413300.0
1,28,1,1,1,2,128.9,0,57300.0,4,2,3,2,203200.0
1,32,4,1,0,6,50.5,0,3200.0,3,3,4,1,1296300.0
1,27,2,2,1,2,129.1,0,200.0,5,2,5,2,292300.0
1,40,4,2,2,4,83.2,0,15200.0,5,2,5,2,3129300.0
1,47,2,3,1,9,65.8,0,66500.0,5,5,2,4,930700.0
0,26,1,3,0,12,20.0,0,30500.0,1,4,3,3,570300.0
0,47,4,2,2,2,136.0,0,107000.0,3,1,2,4,689100.0
0,20,2,2,0,4,80.0,0,42200.0,1,5,1,2,336100.0
1,35,2,1,2,2,85.7,0,5000.0,1,4,3,1,166800.0
0,46,4,2,1,4,101.2,0,54500.0,3,1,1,2,554100.0
0,44,3,2,1,6,155.2,1,61000.0,4,3,3,4,459400.0
0,64,4,2,3,6,82.1,1,15700.0,2,4,5,1,1754900.0
1,26,2,1,2,1,89.5,1,400.0,5,1,1,3,399600.0
0,42,4,3,0,15,123.9,0,3100.0,3,5,3,4,710700.0
1,35,2,1,1,4,80.2,0,32200.0,4,1,3,5,238800.0
0,56,5,1,3,4,60.9,0,200.0,3,2,1,2,730100.0
1,20,1,2,0,1,20.0,2,85800.0,2,1,3,3,254600.0
0,41,3,2,1,6,136.8,2,13900.0,3,3,2,3,2488800.0
0,33,3,1,2,4,98.4,1,12500.0,3,5,2,1,576800.0
1,27,2,2,1,4,109.1,0,12000.0,4,4,1,4,432800.0
